Date,Open,High,Low,Close,Volume,Volatility,Jump
1977-04-07,0.9722762834490678,0.9630507387205911,0.9514462644483304,0.9593088045478891,1079704,0.1853188559997587,0.0
1977-04-08,0.9593088045478891,0.9513390858085158,0.9238527833704883,0.9339736976872042,1096820,0.181622203684088,0.0
1977-04-11,0.9339736976872042,0.9426394373419719,0.9301386293174934,0.9413361252517852,880903,0.18505790509821654,0.0
1977-04-12,0.9413361252517852,0.9620891836347631,0.9374479489679594,0.9561150321423441,1072632,0.20338383457329223,0.0
1977-04-13,0.9561150321423441,0.961802816568055,0.9540536590664633,0.9555496772103987,1052406,0.20457299473841287,0.0
1977-04-14,0.9555496772103987,0.9675368944809393,0.9472828322557274,0.966221256970448,1121330,0.21519178268880146,0.0
1977-04-15,0.966221256970448,0.9953975218822411,0.9628548891731066,0.9817598052656911,903847,0.21838529799492667,0.0
1977-04-18,0.9817598052656911,0.9993663793482996,0.974717598315043,0.9894667646222531,1055846,0.21825079328758873,0.0
1977-04-19,0.9894667646222531,0.9993905752576752,0.9789683098714567,0.9978587531579582,992188,0.22437628606195476,0.0
1977-04-20,0.9978587531579582,0.9983894202087357,0.9724944705151439,0.9882224940684406,1053035,0.2209547303461544,0.0
1977-04-21,0.9882224940684406,0.9938215524884461,0.9632643565278047,0.9759708673857415,1051317,0.20952699928626634,0.0
1977-04-22,0.9759708673857415,1.0015410611382556,0.9938993651390194,0.9993205351221399,1008763,0.2268505387874333,0.0
1977-04-25,0.9993205351221399,0.9994182902086592,0.9715328548660705,0.9881345268815467,914620,0.22306067990316117,0.0
1977-04-26,0.9881345268815467,0.9946930741741623,0.9725358060021165,0.979867671633152,1013637,0.22049542793815222,0.0
1977-04-27,0.979867671633152,0.9995794934521306,0.9952596905833293,0.9976121705635983,989948,0.22491603344612382,0.0
1977-04-28,0.9976121705635983,0.9838677073501011,0.9594465229440303,0.9788448733602555,915401,0.22341002116502032,0.0
1977-04-29,0.9788448733602555,0.9952740207941708,0.9723156591062339,0.9918915279480983,1002501,0.22089719897717722,0.0
1977-05-02,0.9918915279480983,0.9850230514208433,0.9717880499903114,0.9750188940415315,837967,0.19640437496422938,0.0
1977-05-03,0.9750188940415315,1.006921555616761,0.9776206942344248,0.9939245805067994,893597,0.20148027927839013,0.0
1977-05-04,0.9939245805067994,0.9956418065000376,0.9869022739079966,0.990239360135064,1046965,0.20590827243987203,0.0
1977-05-05,0.990239360135064,1.0013572293374269,0.9734303405865109,0.9880130223135999,1079477,0.1966799819595396,0.0
1977-05-06,0.9880130223135999,0.9901673388929324,0.9834214219379876,0.9868328083966942,1047033,0.197247009037273,0.0
1977-05-09,0.9868328083966942,0.9999669927805727,0.9835535069082821,0.9857327386259316,1003175,0.1952067352968177,0.0
1977-05-10,0.9857327386259316,1.0180696324140657,0.9944902179916432,1.000160030277156,883180,0.2083498794892337,0.0
1977-05-11,1.000160030277156,1.0131446272885873,0.984558585890891,1.000159912507107,1064340,0.20016704819823367,0.0
1977-05-12,1.000159912507107,1.0211892246479632,1.0010292447624471,1.007362929520813,1046884,0.20883146462411228,0.0
1977-05-13,1.007362929520813,1.0191480337931793,0.9883779158458196,1.0003632146242918,738714,0.20499954395618147,0.0
1977-05-16,1.0003632146242918,1.0277802871443096,1.0020880729047552,1.020306930850461,843960,0.21811302430386664,0.0
1977-05-17,1.020306930850461,1.0440254454888496,1.0118817743580204,1.0309812333285253,1028124,0.22617816783826408,0.0
1977-05-18,1.0309812333285253,1.0310552006316398,1.005011505617582,1.014533628033438,942926,0.21453836781587476,0.0
1977-05-19,1.014533628033438,1.0076027042300728,0.9951037987527673,1.0044643849741874,1202728,0.2238388559259715,0.0
1977-05-20,1.0044643849741874,1.038327636155325,1.0012376145983541,1.0194730863825763,1049794,0.2337418218522523,0.0
1977-05-23,1.0194730863825763,1.0154527404256541,0.9939227000465917,1.0067830045155266,1171460,0.23401369736449035,0.0
1977-05-24,1.0067830045155266,1.0237660882715125,0.999475168842497,1.017731097253718,986830,0.23500750951566785,0.0
1977-05-25,1.017731097253718,1.0312029303977244,1.0123045888467694,1.0220314824121244,977495,0.2383587379012979,0.0
1977-05-26,1.0220314824121244,1.0352266212347923,1.0292729057499947,1.0331627879397276,1076223,0.24622294095875205,0.0
1977-05-27,1.0331627879397276,1.0295308295103724,1.0082841166412717,1.0124932167319405,997835,0.23903629796005676,0.0
1977-05-30,1.0124932167319405,1.016052695347458,1.0087709057451413,1.012729295329956,890917,0.2367508429056972,0.0
1977-05-31,1.012729295329956,1.0122090510268478,1.0015205002847547,1.0107130236272022,958878,0.234324402288176,0.0
1977-06-01,1.0107130236272022,1.0308599737646962,0.9961825017140405,1.0119647351674175,957980,0.23139313766468303,0.0
1977-06-02,1.0119647351674175,1.0325905648576084,1.0170173682118202,1.025567376611027,1009942,0.22520638193503265,0.0
1977-06-03,1.025567376611027,1.0232113848770392,1.0071710310391067,1.0208625539686744,982892,0.21632848601909807,0.0
1977-06-06,1.0208625539686744,1.0148571927014363,0.9902274194384396,1.0084638271737525,1060148,0.21104489511779878,0.0
1977-06-07,1.0084638271737525,0.9995996101100002,0.9742361709924044,0.9892766449522388,1032456,0.1927814781437763,0.0
1977-06-08,0.9892766449522388,0.9990487587879113,0.9844603249745041,0.9958599172980349,915139,0.1901150480695085,0.0
1977-06-09,0.9958599172980349,1.020432741831066,0.9982367407551278,1.0029334263569885,1264409,0.18787351369845506,0.0
1977-06-10,1.0029334263569885,1.0097039536582029,0.9973249494196292,1.0006087442945582,837052,0.18966075051862807,0.0
1977-06-13,1.0006087442945582,1.0277668097461674,1.0146892449416465,1.0194319494466706,814385,0.20604943452086927,0.0
1977-06-14,1.0194319494466706,1.0537585985079947,1.0322677524576849,1.0392231389943742,906448,0.2115154489367022,0.0
1977-06-15,1.0392231389943742,1.0531338678331226,1.021522887830117,1.0376031746908538,951896,0.21913818130933158,0.0
1977-06-16,1.0376031746908538,1.0534071821098345,1.0380393308568683,1.042400220673347,1033029,0.21864000461624578,0.0
1977-06-17,1.042400220673347,1.036620943374702,1.0061646853811188,1.0201019535649956,962444,0.2054403502630682,0.0
1977-06-20,1.0201019535649956,1.0290668895469706,0.998235773933601,1.0105342405349989,1127951,0.19516987584632994,0.0
1977-06-21,1.0105342405349989,1.0084423917440788,0.998688486404401,1.0005946598562765,979404,0.20071011848561693,0.0
1977-06-22,1.0005946598562765,1.012348716626252,0.9804374726386673,0.996903504979249,1096271,0.19764891746650667,0.0
1977-06-23,0.996903504979249,1.019793972215261,0.9986996827111579,1.0161298633422768,1036845,0.20910176179902593,0.0
1977-06-24,1.0161298633422768,1.0190015943306108,0.9925802461530314,1.0018238733561604,1150636,0.20615614174559782,0.0
1977-06-27,1.0018238733561604,1.0064876889600676,0.9781178595783288,0.9937730839675909,1041667,0.19800962645111161,0.0
1977-06-28,0.9937730839675909,1.0032774745127842,0.9945607697546046,1.0016275669792747,932312,0.19992246467953106,0.0
1977-06-29,1.0016275669792747,1.0052152375824293,0.9825908831419259,0.9873068619221889,674656,0.19516521076503593,0.0
1977-06-30,0.9873068619221889,1.0036223848390942,0.9727515217758996,0.9847438874208669,1172887,0.18628423450465256,0.0
1977-07-01,0.9847438874208669,1.0239792456392316,0.9985967275899662,1.009764850632891,1070996,0.1920088189938391,0.0
1977-07-04,1.009764850632891,1.0137137082333951,0.9962158494226658,1.0047458492578967,896614,0.20090628754691478,0.0
1977-07-05,1.0047458492578967,1.0237102354688252,1.006836647915511,1.0115338366683913,945102,0.20947440079867388,0.0
1977-07-06,1.0115338366683913,1.0232008879936056,1.009877557691862,1.0186799456217297,1062194,0.20658004368751498,0.0
1977-07-07,1.0186799456217297,1.0275815661873422,0.9906436939584853,1.0095561041055805,1009811,0.1963711509242754,0.0
1977-07-08,1.0095561041055805,1.0044888008822912,0.9797607093425972,0.9969242084544733,1014280,0.18158303446076596,0.0
1977-07-11,0.9969242084544733,1.0049007082329184,0.9809828691611899,0.9959850222207645,918340,0.17099210778777674,0.0
1977-07-12,0.9959850222207645,0.9986469024254292,0.9744368173438956,0.9873236986941389,1080699,0.17358985383341563,0.0
1977-07-13,0.9873236986941389,0.9883908294031439,0.964847834049541,0.9781249793408062,1106281,0.18015590397585662,0.0
1977-07-14,0.9781249793408062,0.9881867335788744,0.9698838449364969,0.9753857477277715,978396,0.19707533075951697,0.0
1977-07-15,0.9753857477277715,0.9825584319546032,0.9706773393661409,0.9770363623928843,945378,0.20718627064223344,0.0
1977-07-18,0.9770363623928843,0.9815029326193557,0.9624854295750065,0.9680407318733396,879460,0.20149805597784473,0.0
1977-07-19,0.9680407318733396,0.969315340662177,0.9472418768837221,0.9525104835909253,905535,0.19334552072158745,0.0
1977-07-20,0.9525104835909253,0.9516917401675339,0.944540989130283,0.9455625603387858,1012104,0.18595988818092635,0.0
1977-07-21,0.9455625603387858,0.9579675566712156,0.9412337332637467,0.9468280305431834,935562,0.1936123548524786,0.0
1977-07-22,0.9468280305431834,0.9563510330470743,0.9412055626280657,0.9485046445891315,983067,0.19505321047870525,0.0
1977-07-25,0.9485046445891315,0.9728354747979849,0.9583814276840747,0.9596142631664564,1061754,0.20320988423755804,0.0
1977-07-26,0.9596142631664564,0.9626269319569518,0.9466292227389139,0.9545906210531454,976868,0.20068437958474925,0.0
1977-07-27,0.9545906210531454,0.956644486664956,0.9360409227571943,0.9512229521735144,916965,0.1851272099724033,0.0
1977-07-28,0.9512229521735144,0.9561863817183675,0.9401120597455748,0.9454454169672307,997674,0.1841993737227825,0.0
1977-07-29,0.9454454169672307,0.9598121041117286,0.9400781260926606,0.942634149761417,1083854,0.17688405294993875,0.0
1977-08-01,0.942634149761417,0.9756798980295883,0.947169053208996,0.9627413174971324,1020267,0.18595115520841635,0.0
1977-08-02,0.9627413174971324,0.9839110943207838,0.9648031762920986,0.9695735179662187,884129,0.1974592912168881,0.0
1977-08-03,0.9695735179662187,0.9781073810512867,0.9572623738251639,0.965589708699517,997492,0.20107832184085028,0.0
1977-08-04,0.965589708699517,0.9856008884119687,0.9659065555712737,0.9803768504104551,1015932,0.20249453521959832,0.0
1977-08-05,0.9803768504104551,0.9784860993124335,0.9725015152580072,0.9765212733495108,995370,0.20054159534105948,0.0
1977-08-08,0.9765212733495108,0.9828404463047652,0.9578647051652919,0.9695433038955097,1034955,0.19974206094038777,0.0
1977-08-09,0.9695433038955097,0.9783170178406561,0.9468323339766115,0.9598112651084629,1103959,0.19718055538741389,0.0
1977-08-10,0.9598112651084629,0.9821638440154726,0.9508783163811422,0.9637476181527733,970443,0.2031089848075391,0.0
1977-08-11,0.9637476181527733,0.9680042472075331,0.955073033273953,0.9626632478702057,1061897,0.20375009076603157,0.0
1977-08-12,0.9626632478702057,0.9644498091807929,0.9517451460012278,0.9577777071654646,1046759,0.19772529427045682,0.0
1977-08-15,0.9577777071654646,0.9740103214002604,0.9462236867162208,0.9583652219981582,1023273,0.19502758328431058,0.0
1977-08-16,0.9583652219981582,0.9653287536963578,0.9604001694035706,0.9640491939340147,978314,0.1982497383170477,0.0
1977-08-17,0.9640491939340147,0.9804275443749821,0.9660811923443547,0.9672338944084188,921923,0.19498635743446216,0.0
1977-08-18,0.9672338944084188,0.9826485534174176,0.967015540003278,0.9771952051576037,1062294,0.2064574171531317,0.0
1977-08-19,0.9771952051576037,0.9792770239486701,0.953503888868159,0.9655763915505655,1141219,0.18826413702671368,0.0
1977-08-22,0.9655763915505655,0.9612581798457712,0.939950157320877,0.9514143094506317,1026325,0.18561938826809668,0.0
1977-08-23,0.9514143094506317,0.9585065847325789,0.9434087630523434,0.9529092465542338,1019927,0.19088126587839516,0.0
1977-08-24,0.9529092465542338,0.9621110096731728,0.9471602442700469,0.9541679899862169,1044278,0.19557391516584902,0.0
1977-08-25,0.9541679899862169,0.9524064586586916,0.9375237445753627,0.9472742962278223,1044371,0.18565956530260674,0.0
1977-08-26,0.9472742962278223,0.9611390590819603,0.9434892503888113,0.9563562680035381,988701,0.1956359027348452,0.0
1977-08-29,0.9563562680035381,0.9498940056562496,0.9433737525857754,0.9456312632000209,1030188,0.19410534851396996,0.0
1977-08-30,0.9456312632000209,0.9457027134402554,0.9221855289620153,0.9337783185761289,1093194,0.17951716746449753,0.0
1977-08-31,0.9337783185761289,0.9437273720007413,0.9201193684269036,0.9349481079657533,960028,0.18140903790846719,0.0
1977-09-01,0.9349481079657533,0.9291358618982906,0.9249487940933477,0.9270580911073659,926325,0.18768656266919126,0.0
1977-09-02,0.9270580911073659,0.9350679321271498,0.9051627135662793,0.9218387655368055,1186445,0.18235175835863862,0.0
1977-09-05,0.9218387655368055,0.9548932373935369,0.9213130861972555,0.9368995036876544,982297,0.1851814821179453,0.0
1977-09-06,0.9368995036876544,0.9571370945658573,0.9214659357755902,0.9394794243061187,1185495,0.18680852213652652,0.0
1977-09-07,0.9394794243061187,0.9400284921198938,0.9129824074710494,0.9225299170965453,971981,0.1750581801811271,0.0
1977-09-08,0.9225299170965453,0.9272425511190502,0.9173985325744966,0.9241778363690817,1013665,0.18312458871675352,0.0
1977-09-09,0.9241778363690817,0.9318598976157939,0.9180542509967113,0.9244545215592601,1072389,0.17028485163395757,0.0
1977-09-12,0.9244545215592601,0.92268165204285,0.9112766032422996,0.9204636061627576,1103893,0.172958634244749,0.0
1977-09-13,0.9204636061627576,0.9352272860340571,0.9191984469080324,0.9207152382485033,911985,0.1722905134002523,0.0
1977-09-14,0.9207152382485033,0.956797140928137,0.9229719598902104,0.9390953309364649,1044239,0.18284527574477796,0.0
1977-09-15,0.9390953309364649,0.9528535462239565,0.9454646564946864,0.9464393540655046,1128421,0.17659791319573587,0.0
1977-09-16,0.9464393540655046,0.9757864375930051,0.9572494666114816,0.9617351619833892,869719,0.1863006885976346,0.0
1977-09-19,0.9617351619833892,0.9562319990612761,0.9391223593617707,0.9497162906687063,1138384,0.1854483163392363,0.0
1977-09-20,0.9497162906687063,0.9482384420265435,0.9211438019506132,0.9339588958681279,906331,0.1692422849459051,0.0
1977-09-21,0.9339588958681279,0.9498729807475071,0.9169683333701968,0.9351083355524968,1029212,0.16907705242862084,0.0
1977-09-22,0.9351083355524968,0.941571165318135,0.9170976115483566,0.9294277818870162,939108,0.14796371554248938,0.0
1977-09-23,0.9294277818870162,0.930711381549645,0.9052001065550672,0.9234634527028249,907480,0.14757429474503597,0.0
1977-09-26,0.9234634527028249,0.9267763842072322,0.906322201835299,0.9185608539059242,959398,0.1354267327211743,0.0
1977-09-27,0.9185608539059242,0.9260227655387735,0.9122954984946657,0.9195435986776169,1160123,0.13379338749402164,0.0
1977-09-28,0.9195435986776169,0.9221366759191609,0.9033507230055832,0.9152750392596042,991434,0.12851324489120325,0.0
1977-09-29,0.9152750392596042,0.9345573824304512,0.9109470851341959,0.9240541737024096,979320,0.13708857049156206,0.0
1977-09-30,0.9240541737024096,0.9361617409363695,0.9131026293876623,0.9222147678099448,1123808,0.13197406153989666,0.0
1977-10-03,0.9222147678099448,0.9471014364458734,0.933857644279732,0.9379651254831605,980367,0.15249581283336683,0.0
1977-10-04,0.9379651254831605,0.9387401339486857,0.9170898018244358,0.924295719705526,925011,0.15087556998695076,0.0
1977-10-05,0.924295719705526,0.9169041643429041,0.9141788617988523,0.9158002736872674,1079003,0.14615816342804697,0.0
1977-10-06,0.9158002736872674,0.9103916107401432,0.8835411489972629,0.9014213700224524,991827,0.13240869315853196,0.0
1977-10-07,0.9014213700224524,0.9185755562920396,0.8907672715886146,0.9062826182800665,963682,0.14912293555353873,0.0
1977-10-10,0.9062826182800665,0.9058004329339245,0.8944998626364309,0.8991201570517545,1002178,0.132194359843689,0.0
1977-10-11,0.8991201570517545,0.9269489777454026,0.9084932836745119,0.9145458267166642,987780,0.1394248164037367,0.0
1977-10-12,0.9145458267166642,0.9326196523279126,0.910972852642663,0.9247189340315467,942555,0.1374757760441696,0.0
1977-10-13,0.9247189340315467,0.9428960714240879,0.9214827656390484,0.9283377722491335,1154621,0.14715277616223849,0.0
1977-10-14,0.9283377722491335,0.9240047301600789,0.9124529311480255,0.9178212192732524,1118315,0.1339478791426792,0.0
1977-10-17,0.9178212192732524,0.9225744063374648,0.9070918974914088,0.9134123020963922,999373,0.13424703348621997,0.0
1977-10-18,0.9134123020963922,0.9139538787406841,0.8923965485161962,0.9082286309536404,896294,0.13204442652796755,0.0
1977-10-19,0.9082286309536404,0.9206929500186507,0.8997293679843512,0.9120023109897272,839115,0.13473414166651693,0.0
1977-10-20,0.9120023109897272,0.9188609820922945,0.895370949978411,0.909471649421764,987845,0.1344177829558071,0.0
1977-10-21,0.909471649421764,0.9286240923411362,0.9026420947616478,0.9160759006837405,902840,0.13986793443250248,0.0
1977-10-24,0.9160759006837405,0.919457491957813,0.888114534594082,0.9058290481111279,859642,0.12960466989623579,0.0
1977-10-25,0.9058290481111279,0.9158643575807963,0.9062990635266628,0.9077283832807976,970691,0.1302703001100725,0.0
1977-10-26,0.9077283832807976,0.9266916048485576,0.9101454489617464,0.9132237055970277,963941,0.14816966447381585,0.0
1977-10-27,0.9132237055970277,0.9303937432711397,0.8995433137551823,0.9155716081799765,1104697,0.1545261445573055,0.0
1977-10-28,0.9155716081799765,0.9604213691190061,0.93524019887082,0.9449100796466401,1123003,0.1600339832953629,0.0
1977-10-31,0.9449100796466401,0.9570230870015305,0.9304435087685381,0.9412258152588608,970928,0.15474992043045668,0.0
1977-11-01,0.9412258152588608,0.9554768154947016,0.9367554390737157,0.9437691453011402,1003489,0.14838019508533917,0.0
1977-11-02,0.9437691453011402,0.9567738242957986,0.939065118213734,0.9445662448332774,1102337,0.1369714403427584,0.0
1977-11-03,0.9445662448332774,0.947428391287492,0.9405120890132641,0.9424816439504784,1081433,0.13699508191438334,0.0
1977-11-04,0.9424816439504784,0.9568478552059869,0.9257682709504302,0.9413999297705467,1077642,0.15054130294649617,0.0
1977-11-07,0.9413999297705467,0.9565878958943314,0.9383450335439766,0.9415794791995732,921704,0.1648217130857344,0.0
1977-11-08,0.9415794791995732,0.9544155577767329,0.9400600639066468,0.9522295061888718,949277,0.1736115377235759,0.0
1977-11-09,0.9522295061888718,0.9526768713842219,0.9264120284533967,0.9358146626093385,734538,0.160501756838883,0.0
1977-11-10,0.9358146626093385,0.9637706999486159,0.9470704054538321,0.9485039858591232,949973,0.1704165487713834,0.0
1977-11-11,0.9485039858591232,0.9516050278357145,0.9291620653757211,0.9359681755451694,1082209,0.16360210944568587,0.0
1977-11-14,0.9359681755451694,0.9380423466618873,0.9154944202510481,0.9298086641765335,1001210,0.17088524615758213,0.0
1977-11-15,0.9298086641765335,0.9275888816831587,0.9044183976767192,0.9162301468049348,1042677,0.16363581098628868,0.0
1977-11-16,0.9162301468049348,0.9172323467066432,0.8985578484940133,0.9126837727103039,1023953,0.15115454403959863,0.0
1977-11-17,0.9126837727103039,0.9259011906085717,0.9077280906693869,0.9248627735839406,913842,0.1561466601666738,0.0
1977-11-18,0.9248627735839406,0.9413512832217172,0.9149521718757928,0.9275551571484564,919887,0.1690995237387399,0.0
1977-11-21,0.9275551571484564,0.926094783994164,0.9141851329900497,0.9243173301828067,1080381,0.181684186243383,0.0
1977-11-22,0.9243173301828067,0.9562635211294791,0.9249612340021188,0.9426739642518147,939330,0.19911909785261303,0.0
1977-11-23,0.9426739642518147,0.9371104851872183,0.9274601072236298,0.9319496730335379,996912,0.19080433470437977,0.0
1977-11-24,0.9319496730335379,0.9479665493063268,0.9270773486144366,0.9295399167604737,938934,0.18686937589412286,0.0
1977-11-25,0.9295399167604737,0.9422242672099241,0.920342873409488,0.9271469497034712,880808,0.18226192715953618,0.0
1977-11-28,0.9271469497034712,0.9348446939470223,0.9001480075272322,0.9168398680551402,1032854,0.16785540837911722,0.0
1977-11-29,0.9168398680551402,0.9262861670073513,0.9099302122791454,0.9113079258527494,1128435,0.15824724044849767,0.0
1977-11-30,0.9113079258527494,0.9322557535874287,0.9219515046888512,0.9266293666036388,926504,0.17149195479265686,0.0
1977-12-01,0.9266293666036388,0.9386800443928565,0.9258035733076833,0.9319366995508316,1030909,0.16294067067849116,0.0
1977-12-02,0.9319366995508316,0.9463086069155126,0.93638861151171,0.9413106521519853,1125070,0.16453380323410366,0.0
1977-12-05,0.9413106521519853,0.9370023921608522,0.9298264645096681,0.9351017293293585,1084452,0.17005113346353146,0.0
1977-12-06,0.9351017293293585,0.9366191460316499,0.9119928388869325,0.9254592470369937,964583,0.16540614178380122,0.0
1977-12-07,0.9254592470369937,0.9250007577481318,0.9183278825930684,0.9220832053930484,1138937,0.15179706732165882,0.0
1977-12-08,0.9220832053930484,0.9413664779617011,0.9293217262774189,0.9344880909370243,1049638,0.16626506282209408,0.0
1977-12-09,0.9344880909370243,0.9574454645705107,0.9369790437077397,0.947486825259322,915174,0.17581373109728454,0.0
1977-12-12,0.947486825259322,0.9793947844476494,0.9470378786480222,0.9636545779697184,927182,0.18297291728154483,0.0
1977-12-13,0.9636545779697184,0.9814895323849965,0.9477032899072383,0.9639177254517555,1119801,0.18744515031945067,0.0
1977-12-14,0.9639177254517555,0.9577429148429507,0.9307350652952853,0.9485873035505483,1124589,0.16797012790887372,0.0
1977-12-15,0.9485873035505483,0.9598983779211627,0.9343569594932424,0.9516356875630512,944321,0.18444615315322221,0.0
1977-12-16,0.9516356875630512,0.9650217559152071,0.9473230161911562,0.9611254901957665,1027769,0.1965460872875371,0.0
1977-12-19,0.9611254901957665,0.9744070145891576,0.9673169572604903,0.9687671532254106,999816,0.20122430284636195,0.0
1977-12-20,0.9687671532254106,0.9845487385503631,0.9589310520581751,0.9731730964447178,959892,0.19999660773079456,0.0
1977-12-21,0.9731730964447178,0.979748220204632,0.963111691582605,0.9703366625794784,986707,0.19049653825955684,0.0
1977-12-22,0.9703366625794784,0.9716899948642358,0.9663490121562583,0.9694939890172124,1075114,0.19211832071601795,0.0
1977-12-23,0.9694939890172124,1.007925329833966,0.9952530848843313,1.0022068434991784,984752,0.207140474481443,0.0
1977-12-26,1.0022068434991784,1.0075369379241363,0.9807147793495056,0.997434243423942,1066310,0.1861157974707075,0.0
1977-12-27,0.997434243423942,1.008651740028011,0.990147743752295,0.9922493624593073,1056242,0.1849806445348097,0.0
1977-12-28,0.9922493624593073,0.9967716392565263,0.9862094711999206,0.9885474727477477,956841,0.18447328071542496,0.0
1977-12-29,0.9885474727477477,1.0022571180935116,0.995737009330813,1.0011095429165005,1158514,0.19296877554525096,0.0
1977-12-30,1.0011095429165005,1.0161558764718335,1.0026445565357451,1.0097540828551435,945650,0.19036018534797328,0.0
1978-01-02,1.0097540828551435,0.9920834712788987,0.9718802806405089,0.9896989354514317,866281,0.19230207958954365,0.0
1978-01-03,0.9896989354514317,1.0008266177292506,0.9793640130841059,0.9872546569346179,1093485,0.18924212759126938,0.0
1978-01-04,0.9872546569346179,1.0098875281329625,1.0038802056155418,1.0076264039405431,871539,0.19675658484714295,0.0
1978-01-05,1.0076264039405431,1.0254258535341285,1.0059693891382344,1.0226056603591998,1075189,0.20097610813814268,0.0
1978-01-06,1.0226056603591998,1.0363344431838752,1.0116088318652248,1.0233731883484616,952329,0.20078628267482004,0.0
1978-01-09,1.0233731883484616,1.030918855588862,1.0071479193884945,1.0165390752524555,914420,0.20255696230664627,0.0
1978-01-10,1.0165390752524555,1.0439199122841032,1.0208815765920878,1.023823496597331,914226,0.20932670343216978,0.0
1978-01-11,1.023823496597331,1.0399507755106414,1.0104815161117273,1.0204323398893358,1023954,0.21445909717376593,0.0
1978-01-12,1.0204323398893358,1.0321506309977433,1.0230485343616484,1.024400205181254,1036927,0.21166402141650834,0.0
1978-01-13,1.024400205181254,1.0294348568344036,1.0119995385596157,1.0146909762874914,1018363,0.2029150169022883,0.0
1978-01-16,1.0146909762874914,1.008835398096408,1.0035616575018642,1.0061969450927357,969326,0.19635786808074604,0.0
1978-01-17,1.0061969450927357,1.027217890006744,0.9934572286919576,1.0081319488611078,1008321,0.18904252480539482,0.0
1978-01-18,1.0081319488611078,1.0118779239187805,1.0007398276734119,1.0059157519518869,909231,0.18417171883347502,0.0
1978-01-19,1.0059157519518869,0.9965279670747227,0.984331699524381,0.98736023580422,1078484,0.18047564723984807,0.0
1978-01-20,0.98736023580422,0.9986669740490042,0.9765003350780932,0.9853443354900581,896281,0.17673856712175445,0.0
1978-01-23,0.9853443354900581,0.9955010006986109,0.9693705734061772,0.9763314824994185,1078939,0.16892614528213912,0.0
1978-01-24,0.9763314824994185,0.9611377062822755,0.9386021075834482,0.9504492148453187,822992,0.14754430814750988,0.0
1978-01-25,0.9504492148453187,0.9449935997615524,0.939021562023676,0.9411661286854054,886324,0.1400434715576475,0.0
1978-01-26,0.9411661286854054,0.9427002557806271,0.9191015387920836,0.9340824733979718,823463,0.1306642588180867,0.0
1978-01-27,0.9340824733979718,0.9464295471626343,0.9310207305294486,0.937978535759984,1111862,0.13736014796881746,0.0
1978-01-30,0.937978535759984,0.9711722088253913,0.9481000530806094,0.9539989173861383,984057,0.14385352993409056,0.0
1978-01-31,0.9539989173861383,0.9787221619326637,0.9498725084859284,0.9680247594259845,902033,0.1516473483571376,0.0
1978-02-01,0.9680247594259845,0.9834906873546673,0.9547594025271959,0.9645433609082776,1055152,0.14324792821984453,0.0
1978-02-02,0.9645433609082776,0.9820598797354688,0.96045369333888,0.9751603804400831,1088542,0.1474154986724871,0.0
1978-02-03,0.9751603804400831,0.9875075814976829,0.9607588012658338,0.9730264418124907,942537,0.15261412756634588,0.0
